rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,6,13,0,volumetric,36,2.835336,0.412279,1.287640,0.066275,4.468982
1,6,2,2,corner_like,161,2.762012,0.145481,1.643640,0.177331,4.373803
2,6,-2,1,corner_like,275,2.879421,0.441295,1.324281,0.296697,4.348300
3,6,14,1,corner_like,26,2.641705,0.085992,1.737750,0.135444,4.330003
4,4,-1,-1,corner_like,310,2.601651,-0.038135,1.846570,0.098329,4.311758
5,4,-3,-1,volumetric,193,2.785246,0.235585,1.311320,0.099974,4.232177
6,6,3,2,corner_like,154,2.653074,-0.088009,1.627626,0.175917,4.016774
7,6,-3,1,corner_like,276,2.803596,0.265624,1.202337,0.314473,3.957085
8,6,0,2,corner_like,147,2.253954,-0.012049,1.619841,0.110702,3.751045
9,6,1,2,corner_like,206,2.683688,0.218160,1.152963,0.343961,3.710850
10,6,12,-1,corner_like,35,2.575320,0.076118,1.261586,0.280110,3.632914
11,6,-2,0,corner_like,160,2.104318,-0.123364,1.706101,0.099415,3.587639
12,1,-1,-2,corner_like,1646,1.960966,-0.239358,1.920799,0.108705,3.533702
13,6,-4,2,corner_like,123,2.416321,-0.080621,1.357226,0.205314,3.487613
14,6,-3,0,corner_like,288,2.441887,0.037506,1.181891,0.316488,3.344796
15,6,-1,2,corner_like,141,2.038183,-0.134750,1.515929,0.146462,3.272900
16,4,-2,-1,volumetric,168,2.395232,-0.033888,1.113681,0.243041,3.231984
17,6,6,2,corner_like,60,2.121384,-0.204598,1.484957,0.172401,3.229343
18,6,3,-1,corner_like,213,2.185997,-0.000924,1.232262,0.292489,3.124846
19,6,4,2,corner_like,149,2.083900,-0.180833,1.380615,0.186367,3.097315
20,6,-3,2,corner_like,169,2.290833,-0.589570,1.479872,0.160407,3.020728
21,6,2,-1,corner_like,272,2.439848,-0.050945,0.995018,0.413237,2.970684
22,6,-2,3,corner_like,197,1.951188,-0.041767,1.244362,0.313858,2.839925
23,6,5,2,volumetric,58,2.172327,-0.341699,1.088849,0.089530,2.829947
24,6,8,2,corner_like,38,1.648937,-0.497797,1.764322,0.095933,2.819529
25,6,4,-1,corner_like,204,2.253878,-0.000386,0.982424,0.420499,2.815418
26,6,-2,2,volumetric,201,2.289798,-0.110420,0.617368,0.223080,2.573667
27,1,-8,4,corner_like,121,0.628149,0.127885,1.538468,0.117027,2.177475
28,6,5,0,corner_like,115,0.739882,0.168664,1.429786,0.219703,2.118629
29,6,-2,-1,corner_like,68,0.446755,-0.107317,1.721568,0.137815,1.923190
